Area,Item,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Algeria,"Meat, sheep",0.0,0.0,0.0,0.0,1783.4,0.0,0.0,0.0,0.0,0.0,0.0,5622.4,6447.4,8548.4,7464.9,7268.1,7129.2,7788.5,8823.4,9101.2,9885.1,12097.6,13695.6,13800.1,11371.4,10233.6,9750.1,9623.2,0.0
Algeria,"Melons, other (inc.cantaloupes)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.4,542.7,555.1,559.5,481.8,663.9,634.8,688.3,645.3,685.5,722.2,655.2,787.2,585.9,648.7,531.7,566.1,0.0
Algeria,"Milk, whole fresh cow",378.9,458.0,514.0,513.4,461.6,401.8,415.9,442.6,390.5,0.0,427.4,326.3,348.9,360.8,382.1,371.7,418.5,480.0,468.0,470.5,521.0,477.2,491.4,488.1,407.2,392.9,405.5,411.7,0.0
Algeria,Oats,140.7,233.6,218.5,185.4,230.8,200.9,190.6,187.3,165.2,146.2,142.5,138.0,193.8,208.2,204.7,220.2,230.9,247.7,220.2,215.1,219.4,206.4,201.6,198.6,158.9,146.2,144.2,137.2,0.0
Algeria,Olives,0.0,0.0,0.0,0.0,230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Onions, dry",216.5,229.0,214.2,142.6,125.9,0.0,0.0,0.0,0.0,0.0,0.0,301.2,245.5,291.4,272.9,330.4,303.1,371.6,468.0,510.8,383.9,477.2,604.8,312.3,506.5,411.2,306.4,265.9,0.0
Algeria,"Onions, shallots, green",0.0,0.0,0.0,0.0,153.4,0.0,0.0,155.3,157.4,160.1,0.0,200.8,193.8,194.3,218.4,261.5,216.5,263.2,289.1,309.2,274.2,322.4,390.6,264.7,337.7,265.0,288.4,291.6,0.0
Algeria,Oranges,0.0,0.0,0.0,0.0,289.3,0.0,0.0,0.0,0.0,0.0,0.0,61.5,659.0,763.2,777.9,715.8,981.3,1021.9,1004.9,1411.6,1179.1,1212.3,1222.1,1149.2,963.3,1215.2,1117.4,1080.7,0.0
Algeria,Peaches and nectarines,0.0,0.0,0.0,0.0,287.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Pears,0.0,0.0,0.0,0.0,396.5,0.0,0.0,0.0,0.0,0.0,0.0,778.1,969.1,1040.8,750.6,853.4,1024.6,1207.8,1238.9,1035.1,1261.3,1405.8,1486.7,1377.5,1062.7,1443.7,1270.6,1561.0,0.0
Algeria,"Peas, dry",243.6,613.7,574.0,382.2,472.1,548.0,519.9,510.7,450.6,0.0,388.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Peas, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.3,387.6,444.1,832.5,495.5,966.9,1052.9,1018.6,1035.1,1028.3,1057.6,1071.0,1268.9,993.1,1005.1,874.1,754.8,0.0
Algeria,Plums and sloes,0.0,0.0,0.0,0.0,309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Potatoes,175.9,297.7,278.4,185.4,209.8,219.2,219.2,242.3,240.3,0.0,0.0,326.3,245.5,263.7,232.0,385.4,591.7,433.6,468.0,376.4,425.0,554.6,365.4,484.0,427.0,283.3,405.5,377.4,0.0
Algeria,Pulses nes,0.0,0.0,0.0,0.0,161.6,0.0,0.0,0.0,0.0,0.0,211.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.6,348.9,305.3,518.6,357.9,519.5,588.4,619.4,578.1,575.8,825.4,882.0,790.1,695.2,612.2,630.8,609.0,0.0
Algeria,Quinces,0.0,0.0,0.0,0.0,396.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Rice, paddy",270.7,641.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Seed cotton,0.0,0.0,0.0,1540.3,1363.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Sorghum,0.0,0.0,0.0,0.0,207.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Sunflower seed,0.0,0.0,0.0,599.0,566.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Tangerines, mandarins, clementines, satsumas",0.0,0.0,0.0,0.0,335.7,0.0,0.0,0.0,0.0,0.0,0.0,489.4,503.9,610.6,614.1,578.1,786.5,960.0,1032.4,1082.2,1076.3,1199.4,1134.0,1365.1,1052.7,1160.4,1108.4,1260.8,0.0
Algeria,"Tobacco, unmanufactured",0.0,432.6,404.6,413.3,304.0,264.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Tomatoes,146.2,183.2,192.8,128.4,115.4,127.9,138.6,144.7,0.0,0.0,0.0,351.4,374.7,291.4,395.8,440.5,461.8,572.9,605.7,551.2,575.8,657.8,579.6,620.5,526.4,392.9,630.8,531.8,0.0
Algeria,Triticale,292.3,469.4,439.1,292.4,398.6,347.0,329.2,323.5,285.4,252.5,246.1,238.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Vegetables, fresh nes",0.0,0.0,0.0,0.0,153.4,0.0,0.0,0.0,0.0,0.0,0.0,276.1,297.2,277.5,313.9,344.1,389.7,433.6,440.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,"Vegetables, leguminous nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.5,665.1,659.0,680.0,450.4,1004.9,461.8,511.0,495.5,510.8,575.8,567.5,680.4,707.4,645.5,612.2,567.7,488.9,0.0
Algeria,Vetches,0.0,0.0,0.0,0.0,161.6,0.0,0.0,0.0,0.0,0.0,211.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Watermelons,0.0,0.0,0.0,0.0,127.6,0.0,0.0,0.0,0.0,0.0,194.3,213.3,361.8,444.1,368.5,371.7,476.2,433.6,385.4,389.9,466.1,464.3,441.0,406.0,347.6,420.3,315.4,300.2,0.0
Algeria,Wheat,292.3,469.4,439.1,292.4,398.6,347.0,329.2,323.5,285.4,252.5,246.1,238.4,245.5,263.7,259.3,275.3,303.1,696.8,619.4,605.0,617.0,580.4,567.0,558.5,446.9,411.2,405.5,386.0,0.0
Angola,Avocados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.3,712.2,513.3,707.5,693.9,0.0,0.0,0.0,0.0,0.0
Angola,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.1,206.5,502.8,297.2,308.8,0.0,0.0,0.0,0.0,0.0
Angola,"Beans, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.7,1569.2,2294.0,1528.0,1460.1,0.0,0.0,0.0,0.0,0.0
Angola,Cabbages and other brassicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.1,441.0,0.0,0.0,0.0,0.0,0.0
Angola,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.1,798.4,0.0,0.0,0.0,0.0,0.0
Angola,Cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.9,307.7,417.9,300.0,234.0,0.0,0.0,0.0,0.0,0.0
Angola,"Chillies and peppers, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.7,429.8,0.0,0.0,0.0,0.0,0.0
Angola,"Coffee, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.4,702.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,Garlic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.6,1039.3,0.0,0.0,0.0,0.0,0.0
Angola,"Groundnuts, with shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.1,984.7,1257.0,847.8,837.9,0.0,0.0,0.0,0.0,0.0
Angola,Lemons and limes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.7,1160.4,639.0,1244.8,1222.2,0.0,0.0,0.0,0.0,0.0
Angola,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.7,398.1,693.4,387.7,384.8,0.0,0.0,0.0,0.0,0.0
Angola,"Mangoes, mangosteens, guavas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.7,1374.4,649.4,1483.7,1456.7,0.0,0.0,0.0,0.0,0.0
Angola,"Milk, whole fresh cow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,508.6,0.0,0.0,0.0,0.0,0.0
Angola,Millet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.5,290.6,373.9,282.8,251.4,0.0,0.0,0.0,0.0,0.0
Angola,"Onions, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.7,430.6,0.0,0.0,0.0,0.0,0.0
Angola,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.8,920.9,146.6,700.0,700.9,0.0,0.0,0.0,0.0,0.0
Angola,Potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.3,457.8,688.2,445.5,422.2,0.0,0.0,0.0,0.0,0.0
Angola,"Rice, paddy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.4,441.8,708.1,430.0,422.2,0.0,0.0,0.0,0.0,0.0
Angola,Sorghum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.5,320.4,406.4,314.0,308.3,0.0,0.0,0.0,0.0,0.0
Angola,Soybeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.1,1064.6,1246.5,1036.1,1017.3,0.0,0.0,0.0,0.0,0.0
Angola,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.3,274.7,470.3,267.8,263.3,0.0,0.0,0.0,0.0,0.0
Angola,Tomatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2,274.7,0.0,0.0,0.0,0.0,0.0
Angola,"Vegetables, fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.2,401.3,624.3,241.6,237.2,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Beans, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Cabbages and other brassicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Chillies and peppers, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Cucumbers and gherkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Eggplants (aubergines),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012.2,4012.2,4012.2,4012.2,4012.2,4012.2,4012.2,4012.2,4012.2,5833.3,5833.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Lemons and limes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat live weight, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,1597.0,1597.0,1597.0,1996.3,1996.3,1996.3,1996.3,1996.3,2595.2,2595.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat live weight, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933.3,2933.3,2933.3,2933.3,2933.3,2933.3,2933.3,2933.3,2933.3,2933.3,2933.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.7,2566.7,2566.7,2566.7,2566.7,2566.7,2566.7,2566.7,2566.7,2933.3,2933.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat live weight, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.9,2851.9,2851.9,2851.9,2851.9,2851.9,2851.9,2851.9,2851.9,3422.2,3422.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat live weight, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.7,2623.7,2623.7,2623.7,2623.7,2623.7,2623.7,2623.7,2623.7,2998.5,2998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259.3,3259.3,3259.3,3259.3,4074.1,4074.1,4074.1,4074.1,4074.1,5296.3,5296.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3666.7,3666.7,3666.7,3666.7,3666.7,3666.7,3666.7,3666.7,3666.7,3666.7,3666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,6518.5,6518.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4888.9,4888.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Meat, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,5703.7,6518.5,6518.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Melons, other (inc.cantaloupes)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Milk, whole fresh cow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,1957.0,1957.0,1957.0,1957.0,1957.0,1957.0,1957.0,1957.0,1957.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Onions, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Tomatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,"Anise, badian, fennel, coriander",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.7,1300.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,Apples,0.0,201.9,160.2,140.1,140.0,140.0,160.1,140.1,150.1,140.1,100.1,277.5,368.9,451.5,468.7,519.6,0.0,130.5,98.5,138.5,152.1,193.4,192.0,175.5,0.0,0.0,0.0,0.0,0.0
Argentina,Artichokes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,516.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,Asparagus,0.0,0.0,0.0,2354.4,1282.3,1385.4,1425.7,1064.5,1156.6,1297.6,954.5,507.6,1104.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4997.0,0.0,0.0
Argentina,Bananas,0.0,0.0,0.0,422.4,468.1,490.1,458.2,432.2,347.2,358.2,384.2,238.0,249.3,305.8,343.4,436.1,460.3,388.3,304.3,259.5,284.3,381.5,382.0,365.0,0.0,0.0,0.0,0.0,0.0
Argentina,Barley,77.9,72.7,72.1,75.1,120.0,156.0,91.0,77.0,99.0,97.0,110.1,111.3,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,"Beans, dry",541.9,270.5,325.4,630.6,770.2,0.0,0.0,600.3,730.4,900.5,790.4,430.9,534.4,0.0,0.0,0.0,0.0,0.0,0.0,556.9,666.6,723.2,875.4,867.4,0.0,0.0,0.0,0.0,0.0
Argentina,Beeswax,2621.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.5,3102.1,5260.4,5209.3,6192.6,5987.6,5299.5,5846.9,7080.0,0.0,0.0,0.0,0.0,0.0
Argentina,Canary seed,170.0,171.6,205.2,356.4,405.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.8,0.0,0.0,282.7,411.6,585.7,391.3,441.2,505.9,476.5,411.3,480.2,0.0,0.0,0.0,0.0,0.0
Argentina,Carrots and turnips,0.0,0.0,0.0,178.2,183.0,183.1,193.1,164.1,202.1,203.1,186.1,85.9,108.9,0.0,0.0,0.0,0.0,0.0,0.0,186.5,229.0,304.7,289.0,345.3,470.7,514.5,519.5,0.0,0.0
Argentina,Cassava,0.0,0.0,0.0,198.2,196.0,215.1,185.1,186.1,202.1,180.1,170.1,157.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.1,0.0,0.0
Argentina,"Chillies and peppers, green",0.0,0.0,0.0,1251.3,1088.2,1128.3,868.4,948.5,944.5,828.4,873.4,425.7,420.9,338.0,327.9,377.1,403.7,434.6,427.7,647.5,739.1,919.7,967.1,1019.0,0.0,0.0,0.0,0.0,0.0
Argentina,Cotton lint,1435.6,1181.1,1321.5,1565.6,1885.4,1490.4,1680.8,1390.7,1150.6,1200.6,950.5,949.0,1331.4,1232.2,1031.4,1232.0,1315.1,1546.3,1193.8,1795.0,2576.9,1480.4,1546.6,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,Cottonseed,51.5,41.2,63.0,68.6,84.0,68.0,73.1,64.6,33.3,49.5,31.5,31.7,61.0,54.5,45.6,50.7,48.0,86.2,50.1,70.8,103.3,110.6,91.9,76.9,0.0,0.0,0.0,0.0,0.0
Argentina,"Eggs, hen, in shell",858.1,815.7,937.0,1027.0,923.2,1115.3,872.4,897.4,756.4,744.4,833.4,443.6,656.1,0.0,0.0,640.9,791.2,1161.8,876.7,774.9,785.9,1009.3,1108.9,906.3,1348.9,1136.9,930.8,999.2,850.0
Argentina,Garlic,0.0,555.2,590.6,650.7,400.1,790.2,690.3,300.2,250.1,500.3,860.4,1187.6,654.7,0.0,0.0,602.4,551.1,815.8,839.6,991.4,1039.7,970.7,932.2,784.0,3362.0,2957.9,3018.7,0.0,0.0
Argentina,Grapefruit (inc. pomelos),0.0,0.0,0.0,456.5,420.1,408.1,347.2,389.2,360.2,403.2,323.2,140.4,237.9,0.0,0.0,0.0,0.0,0.0,0.0,90.6,135.2,119.4,128.2,239.3,0.0,0.0,0.0,0.0,0.0
Argentina,Grapes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.1,320.2,300.2,375.4,458.5,0.0,0.0,0.0,0.0,0.0,0.0,301.5,260.5,400.1,206.6,416.6,0.0,0.0,0.0,0.0,0.0
Argentina,"Groundnuts, with shell",485.3,388.7,370.4,500.5,490.1,0.0,0.0,0.0,360.2,390.2,370.2,274.2,344.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,"Honey, natural",755.3,989.3,901.0,1401.4,1600.3,1629.5,1369.7,1143.6,809.4,863.4,868.4,1323.1,1877.2,0.0,0.0,942.8,1005.6,1759.4,1977.3,2181.0,2099.1,1867.7,2222.4,2698.1,0.0,0.0,0.0,0.0,0.0
Argentina,Lemons and limes,249.6,363.4,530.6,510.5,170.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,179.3,0.0,0.0,0.0,0.0,0.0,0.0,148.5,134.7,160.4,161.0,198.3,0.0,0.0,0.0,0.0,0.0
