index,Area,Item,Year,Price,continent
3611,Kenya,Tea,2008,2315.2,Africa
3612,Kenya,"Coffee, green",2009,2526.7,Africa
3614,Kenya,Tea,2009,2749.0,Africa
3615,Kenya,"Coffee, green",2010,5007.7,Africa
3617,Kenya,Tea,2010,2782.3,Africa
3618,Kenya,"Coffee, green",2011,6694.3,Africa
3620,Kenya,Tea,2011,2983.8,Africa
3621,Kenya,"Coffee, green",2012,3949.8,Africa
3623,Kenya,Tea,2012,3209.5,Africa
3624,Kenya,"Coffee, green",2013,3298.7,Africa
3626,Kenya,Tea,2013,2543.3,Africa
3627,Kenya,"Coffee, green",2014,4456.9,Africa
3629,Kenya,Tea,2014,2168.3,Africa
3630,Kenya,"Coffee, green",2015,3817.5,Africa
3632,Kenya,Tea,2015,3020.6,Africa
3633,Kenya,"Coffee, green",2016,4021.1,Africa
3635,Kenya,Tea,2016,2436.6,Africa
3664,Lao People's Democratic Republic,"Coffee, green",1995,1158.2,Asia
3665,Lao People's Democratic Republic,"Coffee, green",1996,1361.5,Asia
3666,Lao People's Democratic Republic,"Coffee, green",1997,1489.8,Asia
3667,Lao People's Democratic Republic,Tea,1997,1349.2,Asia
3668,Lao People's Democratic Republic,"Coffee, green",1998,697.3,Asia
3669,Lao People's Democratic Republic,Tea,1998,606.4,Asia
3670,Lao People's Democratic Republic,"Coffee, green",1999,510.4,Asia
3671,Lao People's Democratic Republic,"Coffee, green",2000,580.4,Asia
3672,Lao People's Democratic Republic,"Coffee, green",2001,232.3,Asia
3673,Lao People's Democratic Republic,"Coffee, green",2002,313.2,Asia
3674,Lao People's Democratic Republic,"Coffee, green",2011,473.2,Asia
3675,Lao People's Democratic Republic,Tea,2011,2802.0,Asia
3676,Lao People's Democratic Republic,"Coffee, green",2012,499.5,Asia
3677,Lao People's Democratic Republic,Tea,2012,2834.8,Asia
3678,Lao People's Democratic Republic,"Coffee, green",2013,540.3,Asia
3679,Lao People's Democratic Republic,Tea,2013,2595.4,Asia
3846,Madagascar,"Coffee, green",1991,544.9,Africa
3847,Madagascar,"Coffee, green",1992,268.2,Africa
3848,Madagascar,Tea,1992,59.0,Africa
3849,Madagascar,"Coffee, green",1993,261.3,Africa
3850,Madagascar,Tea,1993,73.2,Africa
3851,Madagascar,"Coffee, green",1994,2673.3,Africa
3852,Madagascar,Tea,1994,57.1,Africa
3853,Madagascar,"Coffee, green",1995,1406.6,Africa
3854,Madagascar,Tea,1995,49.2,Africa
3855,Madagascar,"Coffee, green",1996,1125.3,Africa
3856,Madagascar,"Cocoa, beans",1997,1610.7,Africa
3857,Madagascar,"Coffee, green",1997,982.1,Africa
3858,Madagascar,"Cocoa, beans",1998,1470.2,Africa
3859,Madagascar,"Coffee, green",1998,1194.5,Africa
3860,Madagascar,"Cocoa, beans",1999,1145.8,Africa
3861,Madagascar,"Coffee, green",1999,875.3,Africa
3862,Madagascar,Tea,1999,79.6,Africa
3863,Madagascar,"Cocoa, beans",2000,886.6,Africa
3864,Madagascar,"Coffee, green",2000,391.6,Africa
3865,Madagascar,"Cocoa, beans",2001,1441.9,Africa
3866,Madagascar,"Coffee, green",2001,302.0,Africa
3867,Madagascar,"Cocoa, beans",2002,1756.5,Africa
3868,Madagascar,"Coffee, green",2002,211.7,Africa
3869,Madagascar,"Coffee, green",2003,334.8,Africa
3900,Malaysia,"Cocoa, beans",1995,784.6,Asia
3901,Malaysia,"Cocoa, beans",1997,821.1,Asia
3902,Malaysia,"Cocoa, beans",1998,856.2,Asia
3903,Malaysia,"Cocoa, beans",1999,550.0,Asia
3904,Malaysia,"Cocoa, beans",2000,422.4,Asia
3905,Malaysia,"Cocoa, beans",2001,546.1,Asia
3906,Malaysia,"Cocoa, beans",2002,894.7,Asia
3907,Malaysia,"Cocoa, beans",2003,961.8,Asia
3913,Malaysia,"Cocoa, beans",2009,2520.4,Asia
3915,Malaysia,"Cocoa, beans",2010,2239.9,Asia
3917,Malaysia,"Cocoa, beans",2011,2149.3,Asia
3919,Malaysia,"Cocoa, beans",2012,2107.9,Asia
3921,Malaysia,"Cocoa, beans",2013,2003.9,Asia
3923,Malaysia,"Cocoa, beans",2014,2607.8,Asia
3925,Malaysia,"Cocoa, beans",2015,2055.8,Asia
3926,Malaysia,"Cocoa, beans",2016,2017.7,Asia
3927,Malaysia,"Cocoa, beans",2017,1436.6,Asia
3928,Malaysia,"Cocoa, beans",2018,1525.6,Asia
3929,Malaysia,"Cocoa, beans",2019,1598.8,Asia
3958,Mali,Tea,1996,733.1,Africa
3959,Mali,Tea,1997,899.5,Africa
3960,Mali,Tea,1998,889.9,Africa
3962,Mali,Tea,2004,2945.4,Africa
4039,Mauritius,Tea,1992,257.0,Africa
